model_name,storage_cost_lambda,prompt_len_theta,retrieval_cost_ms,original_sentence,reconstructed_sentence,is_perfect,semantic_similarity
GPT2-medium (pruned 80d),1419398987,100,1004.7399997711182,"There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the more agrarian residents of the city preferred "" Sowashee "" ( meaning "" mad river "" in a Native American language ) , from the name of a nearby creek ; and Ragsdale proposed "" Ragsdale City . "" Ball erected a station house on the Mobile and Ohio Railroad – the sign on which would alternate between "" Meridian "" and "" Sowashee "" each day . Eventually the continued development of the railroads led to an influx of railroad workers who overruled the others in the city and left "" Meridian "" on the station permanently . The town was officially incorporated as Meridian on February 10 , 1860 .","There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the more agrarian residents of the city preferred "" Sowashee "" ( meaning "" mad river "" in a Native American language ) , from the name of a nearby creek ; and Ragsdale proposed "" Ragsdale City . "" Ball erected a station house on the Mobile and Ohio Railroad – the @-@ train station at the a 's ' Meridian ' – a ' Meridian ' – a ' Meridian ' – a ' Meridian ' – a ' Meridian ' – a ' Meridian ' – a ' Meridian ' – a ' Meridian ' – ' Meridian ' – ' Meridian ' – ' Meridian ' – ' Meridian ' – ' Meridian ' – '",False,0.9220480918884277
GPT2-medium (pruned 80d),1419398987,5,2442.655324935913,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small ship built between 1650 and 1660 , and served mainly as a trading ship for the important trade route between New Netherland and Holland ; she served the important role during the period of Europe 's expansion . She served a vital role during the period of Europe 's expansion , serving the important role during the period of Europe 's expansion . 
 
 
                                                                                                    ",False,0.3917678892612457
GPT2-medium (pruned 80d),1419398987,10,2446.789264678955,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small village at the start of the @-@ rising settlement known today as "" Theyset "" . Theyset 's population numbered about 400 in in in thes . 
 
                                                                                                                                        ",False,0.3541712164878845
GPT2-medium (pruned 80d),1419398987,20,2645.34330368042,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position along the unnamed spur of the unnamed spur of the unnamed spur of unnamed spur of unnamed spur of unnamed spur of 
 spur of 
 
 
                                                                                                                                ",False,0.6581482291221619
GPT2-medium (pruned 80d),1419398987,40,2322.0572471618652,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the era the thes the the 's 
 
 ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ ˘ �",False,0.727922260761261
GPT2-medium (pruned 80d),1419398987,100,1149.8122215270996,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , the 's the 's the 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's ' 's ' 's ' 's ' 's ' 's ' 's ' ' 's ' ' 's ' ' 's ' ' 's ' ' 's '",False,0.8853690028190613
GPT2-medium (pruned 80d),1419398987,5,1910.0050926208496,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the crops of corn , beans , oats , wheat , rice , oats , wheat , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats , rice , oats",False,0.20749710500240326
GPT2-medium (pruned 80d),1419398987,10,1953.7055492401123,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the aftermath of the Civil War battle . The Union Army brigade led by Major General George W. Henry and commanded by Brigadier General George W. Henry and Major General George W. Henry , advanced through Union lines towards Union lines . Henry 's brigade reached Union lines near Uniontown on August 31 , 1863 , and Henry 's command advanced until Uniontown itself fell on August 31 . Henry 's brigade reached Uniontown on August 31 ; the Union Army brigade reached Uniontown on August 31 ; and Henry 's command reached Uniontown on August 31 . Henry 's brigade reached Uniontown on August 31 ; and Henry 's command reached Uniontown on August 31 . Henry 's brigade reached Union",False,0.09970731288194656
GPT2-medium (pruned 80d),1419398987,20,1727.7216911315918,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from the 1860s until the 1860s . Thespeth 's population reached around 1 @,@ 000 in 1860 , and the 1860 census recorded the "" population "" of the "" inhabitants . Thespeth 's population reached around 1 @,@ 000 in 1860 , and the 1860 census recorded "" population "" of "" population "" . 
                                                        ",False,0.3540309965610504
GPT2-medium (pruned 80d),1419398987,40,1479.3074131011963,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of thes to theichesms of thes 
 ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ・ ",False,0.5182509422302246
GPT2-medium (pruned 80d),1419398987,100,599.6696949005127,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , and thes include the 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's 's",False,0.7886292934417725
GPT2-medium (pruned 80d),1419398987,5,1748.6369609832764,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow throughout the 19th century and reached peak population levels of over 90 @,@ 000 in 1906 . The population reached a peak of 90 @,@ 000 in 1911 ; the population reached 90 @,@ 000 in 1914 ; and the population reached 90 @,@ 000 in 1918 . The population reached 90 @,@ 000 in 1930 ; and 90 @,@ 000 in 1931 ; and 90 @,@ 000 in 1932 ; and 90 @,@ 000 in 1933 ; and 90 @,@ 000 in 1936 ; and 90 @,@ 000 in 1937 ; and 90 @,@ 000 in 1938 ; and 90 @",False,0.23004180192947388
GPT2-medium (pruned 80d),1419398987,10,1700.2732753753662,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow thanks to a commission government led by Sir Arthur Conan Doyle , whose stories helped shape the city 's culture . Doyle 's stories helped shape the image of London ; the image of London became the important theme throughout the period . Doyle 's stories helped shape the image of London ; the image of London became a important theme throughout the period . 
 
                                                     ",False,0.246071919798851
GPT2-medium (pruned 80d),1419398987,20,1554.1412830352783,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants , the construction industry , and a new hospital . Theons ' plans included the extension of the city 's historic rail line , the extension of the historic rail line , and the extension of the historic rail line , the extension of the extension of the extension of 
 extension 
 extension 
 extension                                                 ",False,0.27296072244644165
GPT2-medium (pruned 80d),1419398987,40,1206.822395324707,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 , thes growth continued throughout the period . 
 
 
 
                                                                         ",False,0.5521757006645203
GPT2-medium (pruned 80d),1419398987,100,410.1216793060303,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the "" Sesame Street "" chain 's "" , and the 
 
 
 
         ",False,0.8384780883789062
GPT2-medium (pruned 80d),1419398987,5,1376.3010501861572,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of operations due to Hurricane Ike in August 2008 , Hurricane Ike caused flooding problems throughout Florida 's Gulf coast . The storm caused flooding along the entire Gulf Coast region and caused flooding along the entire Gulf Coast region . The storm caused flooding along the entire Gulf Coast region and caused flooding along the entire Gulf Coast region . 
 storm caused flooding along the entire Gulf Coast region and caused flooding along the entire Gulf Coast region . 
 storm caused flooding along the entire Gulf Coast region and caused flooding along the entire Gulf Coast",False,0.03656289353966713
GPT2-medium (pruned 80d),1419398987,10,1324.5174884796143,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the economy at the end of the first quarter , the economy began growing again in the end of the fourth quarter . The rebound continued throughout the fourth quarter and reached a annual rate of 3 % in the fourth quarter . 
 
 
                                                    ",False,0.2737879157066345
GPT2-medium (pruned 80d),1419398987,20,1180.8290481567383,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the economy at the end of the Depression , the country entered World War II . In the conflict the the the nations fought for the the the nations fought for the the nations fought for the nations fought against each other . 
 
 
 
 
                                                ",False,0.46869587898254395
GPT2-medium (pruned 80d),1419398987,40,891.1845684051514,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to GO ALONE ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",False,0.7014567852020264
GPT2-medium (pruned 80d),1419398987,100,83.9700698852539,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas of employment . 
 ",False,0.999492883682251
GPT2-medium (pruned 80d),1419398987,5,2333.3730697631836,"During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along with Michael Schwerner , his wife Rita , and Andrew Goodman , volunteers from the North , worked to create a community center , holding classes to help prepare African Americans in the area to regain the power to vote . Whites in the area resented the activism , and racial tension often resulted in violence . In June 1964 , Chaney , Schwerner , and Goodman went to Neshoba County , Mississippi , to meet with members of a black church that had been bombed and burned . The three disappeared that night on their way back to Meridian . Following a massive FBI investigation , their murdered bodies were found two months later , buried in an earthen dam .","During the American Civil Rights Movement 's civil rights struggle , the Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention ' 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's Southern Baptist Convention ' 's",False,0.16884246468544006
GPT2-medium (pruned 80d),1419398987,10,2292.262315750122,"During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along with Michael Schwerner , his wife Rita , and Andrew Goodman , volunteers from the North , worked to create a community center , holding classes to help prepare African Americans in the area to regain the power to vote . Whites in the area resented the activism , and racial tension often resulted in violence . In June 1964 , Chaney , Schwerner , and Goodman went to Neshoba County , Mississippi , to meet with members of a black church that had been bombed and burned . The three disappeared that night on their way back to Meridian . Following a massive FBI investigation , their murdered bodies were found two months later , buried in an earthen dam .","During the American Civil Rights Movement in the 1960s , the Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention ' 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention ' 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention 's Southern Baptist Convention '",False,0.21891452372074127
GPT2-medium (pruned 80d),1419398987,20,2155.1053524017334,"During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along with Michael Schwerner , his wife Rita , and Andrew Goodman , volunteers from the North , worked to create a community center , holding classes to help prepare African Americans in the area to regain the power to vote . Whites in the area resented the activism , and racial tension often resulted in violence . In June 1964 , Chaney , Schwerner , and Goodman went to Neshoba County , Mississippi , to meet with members of a black church that had been bombed and burned . The three disappeared that night on their way back to Meridian . Following a massive FBI investigation , their murdered bodies were found two months later , buried in an earthen dam .","During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Moslems ( CFM ) chapter . The @-@ Lama 's Church of God and Government was the affiliate church of thes Church of Christ and Governmentality ( CFI ) . The of thes Church of Thes Church of Governmentality ( CFI ) is thes Church of Governmentality ( CFI ) . 
s Church of Governmentality ( CFI ) iss Church of Governmentality ( CFI ) . 
s Church of Governmentality ( CFI ) is the affiliate church of CFI 's Church of Governmentality ( CFI ) . 
s Church of Governmentality ( CFI ) is the affiliate church of CFI 's Church of Governmentality ( CFI ) . 
 
       ",False,0.2859063446521759
GPT2-medium (pruned 80d),1419398987,40,1904.92582321167,"During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along with Michael Schwerner , his wife Rita , and Andrew Goodman , volunteers from the North , worked to create a community center , holding classes to help prepare African Americans in the area to regain the power to vote . Whites in the area resented the activism , and racial tension often resulted in violence . In June 1964 , Chaney , Schwerner , and Goodman went to Neshoba County , Mississippi , to meet with members of a black church that had been bombed and burned . The three disappeared that night on their way back to Meridian . Following a massive FBI investigation , their murdered bodies were found two months later , buried in an earthen dam .","During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along the efforts of the the efforts to the the the the the the 
 ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː ː �",False,0.5558009147644043
GPT2-medium (pruned 80d),1419398987,100,1063.0297660827637,"During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along with Michael Schwerner , his wife Rita , and Andrew Goodman , volunteers from the North , worked to create a community center , holding classes to help prepare African Americans in the area to regain the power to vote . Whites in the area resented the activism , and racial tension often resulted in violence . In June 1964 , Chaney , Schwerner , and Goodman went to Neshoba County , Mississippi , to meet with members of a black church that had been bombed and burned . The three disappeared that night on their way back to Meridian . Following a massive FBI investigation , their murdered bodies were found two months later , buried in an earthen dam .","During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along with Michael Schwerner , his wife Rita , and Andrew Goodman , volunteers from the North , worked to create a community center , holding classes to help prepare African Americans in the area to regain the power to vote . Whites in the area resented the activism , and racial tension often resulted in violence against blacks , and thes thes thes urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn urn",False,0.7909897565841675
GPT2-medium (pruned 80d),1419398987,5,1714.0555381774902,"Seven Klansmen , including a deputy sheriff , were convicted in the federal courthouse in Meridian of "" depriving the victims of their civil rights "" and three were acquitted in the Mississippi civil rights workers murders trial . It was the first time that a white jury had convicted "" a white official in a civil rights killing . "" In 2005 , the case was reopened by the state , which brought charges in the case for the first time . Edgar Ray Killen was convicted of manslaughter and sentenced to 60 years in prison . Meridian later honored Chaney by renaming a portion of 49th Avenue after him and holding an annual memorial service .","Seven Klansmen , including Richard Spencer and Nathan Damigo , held a press conference outside the African Union church in Nairobi on August 31 . Spencer stated "" The @-@ 938 [ "" The "" stands for "" African Union "" ] "" . Damigo stated "" The @-@ 938 [ "" O "" stands for African Union "" ] "" . Damigo stated "" O stands for African Union "" . Damigo stated "" O stands stands for African Union "" . Damigo stated "" O stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands stands",False,0.31851187348365784
GPT2-medium (pruned 80d),1419398987,10,1674.851894378662,"Seven Klansmen , including a deputy sheriff , were convicted in the federal courthouse in Meridian of "" depriving the victims of their civil rights "" and three were acquitted in the Mississippi civil rights workers murders trial . It was the first time that a white jury had convicted "" a white official in a civil rights killing . "" In 2005 , the case was reopened by the state , which brought charges in the case for the first time . Edgar Ray Killen was convicted of manslaughter and sentenced to 60 years in prison . Meridian later honored Chaney by renaming a portion of 49th Avenue after him and holding an annual memorial service .","Seven Klansmen , including a deputy sheriff , were killed . Six others survived the shooting . Six others survived the shooting . Six Klansmen survived the shooting . Six Klansmen survived the shooting . Six Klansmen survived the shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six Klansmen survived a shooting . Six",False,0.4640812277793884
GPT2-medium (pruned 80d),1419398987,20,1642.7209377288818,"Seven Klansmen , including a deputy sheriff , were convicted in the federal courthouse in Meridian of "" depriving the victims of their civil rights "" and three were acquitted in the Mississippi civil rights workers murders trial . It was the first time that a white jury had convicted "" a white official in a civil rights killing . "" In 2005 , the case was reopened by the state , which brought charges in the case for the first time . Edgar Ray Killen was convicted of manslaughter and sentenced to 60 years in prison . Meridian later honored Chaney by renaming a portion of 49th Avenue after him and holding an annual memorial service .","Seven Klansmen , including a deputy sheriff , were convicted in the federal courthouse in Meridian of "" conspiring "" to commit a hate crime . The 
 s the opinion of the s s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s ike  s",False,0.5728970170021057
